ean,item_cd,brand,category,classification_key,department,product_type,name_en,name_local,size_us,color,price_usd,price_local,currency,locale,fixture,depth,handle,image,n_images
3608439553196,2094207,Quechua,footwear,footwear.shoes,hike_camp,Shoes,Quechua Women's SH100 MID Warm and Waterproof Hiking Boots,Quechua SH100 and Bottes Imperméable de Randonnée Chaud Mi-saison Femme,6.5,Black,35.00,33.25,EUR,fr-FR,PE-01,3,womens-snow-hiking-warm-boots-sh100,https://cdn.shopify.com/s/files/1/1330/6287/files/8367538-product_image-p1647641.jpg?v=1703074288,12
3608439553202,2094208,Quechua,footwear,footwear.shoes,hike_camp,Shoes,Quechua Women's SH100 MID Warm and Waterproof Hiking Boots,Quechua SH100 and Bottes Imperméable de Randonnée Chaud Mi-saison Femme,7.5,Black,35.00,33.25,EUR,fr-FR,PE-01,5,womens-snow-hiking-warm-boots-sh100,https://cdn.shopify.com/s/files/1/1330/6287/files/8367538-product_image-p1647641.jpg?v=1703074288,12
3608439553219,2094209,Quechua,footwear,footwear.shoes,hike_camp,Shoes,Quechua Women's SH100 MID Warm and Waterproof Hiking Boots,Quechua SH100 and Bottes Imperméable de Randonnée Chaud Mi-saison Femme,8,Black,35.00,33.25,EUR,fr-FR,PE-01,5,womens-snow-hiking-warm-boots-sh100,https://cdn.shopify.com/s/files/1/1330/6287/files/8367538-product_image-p1647641.jpg?v=1703074288,12
3608439553226,2094210,Quechua,footwear,footwear.shoes,hike_camp,Shoes,Quechua Women's SH100 MID Warm and Waterproof Hiking Boots,Quechua SH100 and Bottes Imperméable de Randonnée Chaud Mi-saison Femme,9,Black,35.00,33.25,EUR,fr-FR,PE-01,4,womens-snow-hiking-warm-boots-sh100,https://cdn.shopify.com/s/files/1/1330/6287/files/8367538-product_image-p1647641.jpg?v=1703074288,12
3608439553233,2094211,Quechua,footwear,footwear.shoes,hike_camp,Shoes,Quechua Women's SH100 MID Warm and Waterproof Hiking Boots,Quechua SH100 and Bottes Imperméable de Randonnée Chaud Mi-saison Femme,9.5,Black,35.00,33.25,EUR,fr-FR,PE-01,3,womens-snow-hiking-warm-boots-sh100,https://cdn.shopify.com/s/files/1/1330/6287/files/8367538-product_image-p1647641.jpg?v=1703074288,12
3608439553240,2094212,Quechua,footwear,footwear.shoes,hike_camp,Shoes,Quechua Women's SH100 MID Warm and Waterproof Hiking Boots,Quechua SH100 and Bottes Imperméable de Randonnée Chaud Mi-saison Femme,10.5,Black,35.00,33.25,EUR,fr-FR,PE-01,2,womens-snow-hiking-warm-boots-sh100,https://cdn.shopify.com/s/files/1/1330/6287/files/8367538-product_image-p1647641.jpg?v=1703074288,12
3583787788400,2899478,Forclaz,bag_pack,bag_pack.bag-protector,hike_camp,Bag protector,Forclaz 70 100 L Basic Hiking Backpack Rain Cover,Forclaz 70 100 Basic Rain Cover Sac à dos de Randonnée,One Size,Burnt Orange,29.99,28.49,EUR,fr-FR,PE-01,6,backpacking-basic-rain-cover-for-backpack-70-100-l-309828,https://cdn.shopify.com/s/files/1/1330/6287/files/8559841-product_image-p2572852.jpg?v=1712057811,4
3583787612590,4228776,Van Rysel,accessories,accessories.socks,general,Socks,Van Rysel 900 Mid-Cut Cycling Socks,Van Rysel 900 -Cut Chaussettes de Vélo Mi-saison,W11-14 / M9.5-12,Snowy White,19.99,18.99,EUR,fr-FR,PI-01,2,van-rysel-900-summer-road-cycling-socks-330704,https://cdn.shopify.com/s/files/1/1330/6287/files/8615607-product_image-p1950997.jpg?v=1744915241,10
3583787612606,4228775,Van Rysel,accessories,accessories.socks,general,Socks,Van Rysel 900 Mid-Cut Cycling Socks,Van Rysel 900 -Cut Chaussettes de Vélo Mi-saison,W8-10.5 / M6.5-9,Snowy White,19.99,18.99,EUR,fr-FR,PI-01,2,van-rysel-900-summer-road-cycling-socks-330704,https://cdn.shopify.com/s/files/1/1330/6287/files/8615607-product_image-p1950997.jpg?v=1744915241,10
3583787612613,4228774,Van Rysel,accessories,accessories.socks,general,Socks,Van Rysel 900 Mid-Cut Cycling Socks,Van Rysel 900 -Cut Chaussettes de Vélo Mi-saison,W5-7.5 / M3.5-6,Snowy White,19.99,18.99,EUR,fr-FR,PI-01,1,van-rysel-900-summer-road-cycling-socks-330704,https://cdn.shopify.com/s/files/1/1330/6287/files/8615607-product_image-p1950997.jpg?v=1744915241,10
3583787612699,4228785,Van Rysel,accessories,accessories.socks,general,Socks,Van Rysel 900 Mid-Cut Cycling Socks,Van Rysel 900 -Cut Chaussettes de Vélo Mi-saison,W11-14 / M9.5-12,Smoked Black,10.00,9.5,EUR,fr-FR,PI-01,2,van-rysel-900-summer-road-cycling-socks-330704,https://cdn.shopify.com/s/files/1/1330/6287/files/8615607-product_image-p1950997.jpg?v=1744915241,10
3583787612712,4228784,Van Rysel,accessories,accessories.socks,general,Socks,Van Rysel 900 Mid-Cut Cycling Socks,Van Rysel 900 -Cut Chaussettes de Vélo Mi-saison,W8-10.5 / M6.5-9,Smoked Black,10.00,9.5,EUR,fr-FR,PI-01,2,van-rysel-900-summer-road-cycling-socks-330704,https://cdn.shopify.com/s/files/1/1330/6287/files/8615607-product_image-p1950997.jpg?v=1744915241,10
3583787612736,4228783,Van Rysel,accessories,accessories.socks,general,Socks,Van Rysel 900 Mid-Cut Cycling Socks,Van Rysel 900 -Cut Chaussettes de Vélo Mi-saison,W5-7.5 / M3.5-6,Smoked Black,10.00,9.5,EUR,fr-FR,PI-01,2,van-rysel-900-summer-road-cycling-socks-330704,https://cdn.shopify.com/s/files/1/1330/6287/files/8615607-product_image-p1950997.jpg?v=1744915241,10
3583787837504,2899682,Forclaz,bag_pack,bag_pack.backpack,hike_camp,Backpack,Forclaz Travel 100 Compact Waterproof 20 L Hiking Backpack,Forclaz 100 20 Sac à dos Imperméable Compact de Randonnée Voyage,20 L,Black,29.99,28.49,EUR,fr-FR,GF-R3-U1,9,compact-waterproof-20-liter-backpack-travel-100-309854,https://cdn.shopify.com/s/files/1/1330/6287/files/8560418-product_image-p2621816.jpg?v=1712057869,7
3608392549618,5463304,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men’s NH900 Sherpa Hiking Fleece,Quechua ’s NH900 Sherpa Polaire de Randonnée Homme,S,Lunar Beige,90.00,85.5,EUR,fr-FR,GF-R3-U2,5,quechua-mens-hiking-warm-sherpa-fleece-jacket-sh900-beige-360886-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8930917-product_image-p2939120.jpg?v=1755561626,12
3608392549625,5463305,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men’s NH900 Sherpa Hiking Fleece,Quechua ’s NH900 Sherpa Polaire de Randonnée Homme,M,Lunar Beige,90.00,85.5,EUR,fr-FR,GF-R3-U2,8,quechua-mens-hiking-warm-sherpa-fleece-jacket-sh900-beige-360886-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8930917-product_image-p2939120.jpg?v=1755561626,12
3608392549632,5463306,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men’s NH900 Sherpa Hiking Fleece,Quechua ’s NH900 Sherpa Polaire de Randonnée Homme,L,Lunar Beige,90.00,85.5,EUR,fr-FR,GF-R3-U2,8,quechua-mens-hiking-warm-sherpa-fleece-jacket-sh900-beige-360886-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8930917-product_image-p2939120.jpg?v=1755561626,12
3608392549649,5463307,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men’s NH900 Sherpa Hiking Fleece,Quechua ’s NH900 Sherpa Polaire de Randonnée Homme,XL,Lunar Beige,90.00,85.5,EUR,fr-FR,GF-R3-U2,6,quechua-mens-hiking-warm-sherpa-fleece-jacket-sh900-beige-360886-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8930917-product_image-p2939120.jpg?v=1755561626,12
3608392549656,5463308,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men’s NH900 Sherpa Hiking Fleece,Quechua ’s NH900 Sherpa Polaire de Randonnée Homme,2XL,Lunar Beige,90.00,85.5,EUR,fr-FR,GF-R3-U2,3,quechua-mens-hiking-warm-sherpa-fleece-jacket-sh900-beige-360886-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8930917-product_image-p2939120.jpg?v=1755561626,12
3608392549663,5463309,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men’s NH900 Sherpa Hiking Fleece,Quechua ’s NH900 Sherpa Polaire de Randonnée Homme,3XL,Lunar Beige,90.00,85.5,EUR,fr-FR,GF-R3-U2,2,quechua-mens-hiking-warm-sherpa-fleece-jacket-sh900-beige-360886-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8930917-product_image-p2939120.jpg?v=1755561626,12
3608393596321,5694611,Van Rysel,apparel,apparel.cycling-bib-shorts,general,Cycling bib shorts,Van Rysel Men's EDR Cycling Shorts,Van Rysel EDR Cuissard Homme,S,Cacao Brown,99.99,94.99,EUR,fr-FR,GB-R1-U2,5,van-rysel-mens-edr-cycling-shorts,https://cdn.shopify.com/s/files/1/1330/6287/files/default_b113ca21-eb83-4916-a4d6-fc40e5a4df82.jpg?v=1775496567,6
3608393596338,5694612,Van Rysel,apparel,apparel.cycling-bib-shorts,general,Cycling bib shorts,Van Rysel Men's EDR Cycling Shorts,Van Rysel EDR Cuissard Homme,L,Cacao Brown,99.99,94.99,EUR,fr-FR,GB-R1-U2,8,van-rysel-mens-edr-cycling-shorts,https://cdn.shopify.com/s/files/1/1330/6287/files/default_b113ca21-eb83-4916-a4d6-fc40e5a4df82.jpg?v=1775496567,6
3608393596345,5694613,Van Rysel,apparel,apparel.cycling-bib-shorts,general,Cycling bib shorts,Van Rysel Men's EDR Cycling Shorts,Van Rysel EDR Cuissard Homme,2XL,Cacao Brown,99.99,94.99,EUR,fr-FR,GB-R1-U2,3,van-rysel-mens-edr-cycling-shorts,https://cdn.shopify.com/s/files/1/1330/6287/files/default_b113ca21-eb83-4916-a4d6-fc40e5a4df82.jpg?v=1775496567,6
3608393596352,5694614,Van Rysel,apparel,apparel.cycling-bib-shorts,general,Cycling bib shorts,Van Rysel Men's EDR Cycling Shorts,Van Rysel EDR Cuissard Homme,M,Cacao Brown,99.99,94.99,EUR,fr-FR,GB-R1-U2,9,van-rysel-mens-edr-cycling-shorts,https://cdn.shopify.com/s/files/1/1330/6287/files/default_b113ca21-eb83-4916-a4d6-fc40e5a4df82.jpg?v=1775496567,6
3608393596369,5694615,Van Rysel,apparel,apparel.cycling-bib-shorts,general,Cycling bib shorts,Van Rysel Men's EDR Cycling Shorts,Van Rysel EDR Cuissard Homme,XL,Cacao Brown,99.99,94.99,EUR,fr-FR,GB-R1-U2,6,van-rysel-mens-edr-cycling-shorts,https://cdn.shopify.com/s/files/1/1330/6287/files/default_b113ca21-eb83-4916-a4d6-fc40e5a4df82.jpg?v=1775496567,6
3583787110102,4231306,Forclaz,bag_pack,bag_pack.backpack,hike_camp,Backpack,Forclaz Women's Travel 900 50 L Backpacking Pack,Forclaz 900 50 Pack Trekking Voyage Femme,One Size,Abyss Gray,179.00,170.05,EUR,fr-FR,GF-R3-U2,8,forclaz-womens-travel-900-50-l-backpacking-pack-324164,https://cdn.shopify.com/s/files/1/1330/6287/files/8616394-product_image-p2605019.jpg?v=1713997802,13
3608391817626,5304359,Simond,apparel,apparel.t-shirt,general,T-shirt,Simond Men’s Merino Resist Short Sleeve T-Shirt,Simond ’s Resist Short Sleeve T-shirt Mérinos Homme,S,Graphite Grey,54.99,52.24,EUR,fr-FR,GF-R1-U1,3,simond-mens-short-sleeved-t-shirt-merino-resist-brown-356413,https://cdn.shopify.com/s/files/1/1330/6287/files/8902056-product_image-p2871300.jpg?v=1747079013,18
3608391817633,5304360,Simond,apparel,apparel.t-shirt,general,T-shirt,Simond Men’s Merino Resist Short Sleeve T-Shirt,Simond ’s Resist Short Sleeve T-shirt Mérinos Homme,M,Graphite Grey,54.99,52.24,EUR,fr-FR,GF-R1-U1,5,simond-mens-short-sleeved-t-shirt-merino-resist-brown-356413,https://cdn.shopify.com/s/files/1/1330/6287/files/8902056-product_image-p2871300.jpg?v=1747079013,18
3608391817640,5304361,Simond,apparel,apparel.t-shirt,general,T-shirt,Simond Men’s Merino Resist Short Sleeve T-Shirt,Simond ’s Resist Short Sleeve T-shirt Mérinos Homme,L,Graphite Grey,54.99,52.24,EUR,fr-FR,GF-R1-U1,4,simond-mens-short-sleeved-t-shirt-merino-resist-brown-356413,https://cdn.shopify.com/s/files/1/1330/6287/files/8902056-product_image-p2871300.jpg?v=1747079013,18
3608391817657,5304362,Simond,apparel,apparel.t-shirt,general,T-shirt,Simond Men’s Merino Resist Short Sleeve T-Shirt,Simond ’s Resist Short Sleeve T-shirt Mérinos Homme,XL,Graphite Grey,54.99,52.24,EUR,fr-FR,GF-R1-U1,3,simond-mens-short-sleeved-t-shirt-merino-resist-brown-356413,https://cdn.shopify.com/s/files/1/1330/6287/files/8902056-product_image-p2871300.jpg?v=1747079013,18
3608391817664,5304363,Simond,apparel,apparel.t-shirt,general,T-shirt,Simond Men’s Merino Resist Short Sleeve T-Shirt,Simond ’s Resist Short Sleeve T-shirt Mérinos Homme,2XL,Graphite Grey,54.99,52.24,EUR,fr-FR,GF-R1-U1,1,simond-mens-short-sleeved-t-shirt-merino-resist-brown-356413,https://cdn.shopify.com/s/files/1/1330/6287/files/8902056-product_image-p2871300.jpg?v=1747079013,18
3608391819873,5304380,Simond,apparel,apparel.t-shirt,general,T-shirt,Simond Men’s Merino Resist Short Sleeve T-Shirt,Simond ’s Resist Short Sleeve T-shirt Mérinos Homme,S,Dark Sepia,45.00,42.75,EUR,fr-FR,GF-R1-U1,2,simond-mens-short-sleeved-t-shirt-merino-resist-brown-356413,https://cdn.shopify.com/s/files/1/1330/6287/files/8902056-product_image-p2871300.jpg?v=1747079013,18
3608391819880,5304381,Simond,apparel,apparel.t-shirt,general,T-shirt,Simond Men’s Merino Resist Short Sleeve T-Shirt,Simond ’s Resist Short Sleeve T-shirt Mérinos Homme,M,Dark Sepia,45.00,42.75,EUR,fr-FR,GF-R1-U1,4,simond-mens-short-sleeved-t-shirt-merino-resist-brown-356413,https://cdn.shopify.com/s/files/1/1330/6287/files/8902056-product_image-p2871300.jpg?v=1747079013,18
3608391819897,5304382,Simond,apparel,apparel.t-shirt,general,T-shirt,Simond Men’s Merino Resist Short Sleeve T-Shirt,Simond ’s Resist Short Sleeve T-shirt Mérinos Homme,L,Dark Sepia,45.00,42.75,EUR,fr-FR,GF-R1-U1,4,simond-mens-short-sleeved-t-shirt-merino-resist-brown-356413,https://cdn.shopify.com/s/files/1/1330/6287/files/8902056-product_image-p2871300.jpg?v=1747079013,18
3608391820305,5304383,Simond,apparel,apparel.t-shirt,general,T-shirt,Simond Men’s Merino Resist Short Sleeve T-Shirt,Simond ’s Resist Short Sleeve T-shirt Mérinos Homme,XL,Dark Sepia,45.00,42.75,EUR,fr-FR,GF-R1-U1,3,simond-mens-short-sleeved-t-shirt-merino-resist-brown-356413,https://cdn.shopify.com/s/files/1/1330/6287/files/8902056-product_image-p2871300.jpg?v=1747079013,18
3608391820312,5304384,Simond,apparel,apparel.t-shirt,general,T-shirt,Simond Men’s Merino Resist Short Sleeve T-Shirt,Simond ’s Resist Short Sleeve T-shirt Mérinos Homme,2XL,Dark Sepia,45.00,42.75,EUR,fr-FR,GF-R1-U1,2,simond-mens-short-sleeved-t-shirt-merino-resist-brown-356413,https://cdn.shopify.com/s/files/1/1330/6287/files/8902056-product_image-p2871300.jpg?v=1747079013,18
3608393857101,5730110,Simond,bag_pack,bag_pack.travel-bag,general,Travel bag,Simond 500 Extend 40-60 L Duffel Bag,Simond 500 Extend 40-60 Duffel Bag,40 L,Bright Indigo,99.99,94.99,EUR,fr-FR,GF-R1-U1,2,simond-500-extend-40-60-l-duffel-bag-156359,https://cdn.shopify.com/s/files/1/1330/6287/files/8383299-product_image-p2439908_a0618d9f-e032-4310-aad9-4a4e2b5cc349.jpg?v=1748542814,32
3608439511875,2189141,Simond,bag_pack,bag_pack.travel-bag,general,Travel bag,Simond 500 Extend 40-60 L Duffel Bag,Simond 500 Extend 40-60 Duffel Bag,40 L,Teal Green,60.00,57.0,EUR,fr-FR,GF-R1-U1,2,simond-500-extend-40-60-l-duffel-bag-156359,https://cdn.shopify.com/s/files/1/1330/6287/files/8383299-product_image-p2439908_a0618d9f-e032-4310-aad9-4a4e2b5cc349.jpg?v=1748542814,32
3608439511899,2189140,Simond,bag_pack,bag_pack.travel-bag,general,Travel bag,Simond 500 Extend 40-60 L Duffel Bag,Simond 500 Extend 40-60 Duffel Bag,40 L,Bronze Khaki Green,60.00,57.0,EUR,fr-FR,GF-R1-U1,2,simond-500-extend-40-60-l-duffel-bag-156359,https://cdn.shopify.com/s/files/1/1330/6287/files/8383299-product_image-p2439908_a0618d9f-e032-4310-aad9-4a4e2b5cc349.jpg?v=1748542814,32
3608391451431,4864020,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W29 L31,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,2,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391455750,4864027,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W36 L29,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,0,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391459772,4864022,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W31 L31,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,3,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391460631,4864016,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W26 L30,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,0,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391463816,4864028,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W36 L31,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,1,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391466046,4864015,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W26 L28,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,1,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391466640,4864019,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W29 L29,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,2,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391469955,4864023,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W33 L29,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,2,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391476816,4864017,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W28 L28,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,2,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391493707,4864021,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W31 L29,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,2,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391503970,4864018,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W28 L30,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,1,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391504588,4864024,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W33 L31,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,2,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391504861,4864025,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W34 L29,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,1,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608391507206,4864026,Quechua,apparel,apparel.trousers-pants,hike_camp,Trousers/pants,Quechua Women’s NH500 Warm Water Repellent Hiking Pants,Quechua ’s NH500 Water Repellent Pantalon de Randonnée Chaud Femme,W34 L31,Smoked Black,119.00,113.05,EUR,fr-FR,GB-R3-U1,2,quechua-womens-warm-and-water-repellent-hiking-pants-sh500-black-346913-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8802211-product_image-p2717979.jpg?v=1755549725,10
3608392677595,5491591,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR Pro Force AXS,Van Rysel RCR Pro Force AXS,XS,Midnight Blue,6999.00,6649.05,EUR,fr-FR,GB-R1-U1,1,van-rysel-rcr-pro-force-pwr-blue-362495,https://cdn.shopify.com/s/files/1/1330/6287/files/VANRYSELRCRPROFORCEPWRAXSMIDNIGHTBLUEPE24-8892142-001---Expireson15-07-2033.jpg?v=1760092000,10
3608392678301,5491592,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR Pro Force AXS,Van Rysel RCR Pro Force AXS,L,Midnight Blue,6999.00,6649.05,EUR,fr-FR,GB-R1-U1,1,van-rysel-rcr-pro-force-pwr-blue-362495,https://cdn.shopify.com/s/files/1/1330/6287/files/VANRYSELRCRPROFORCEPWRAXSMIDNIGHTBLUEPE24-8892142-001---Expireson15-07-2033.jpg?v=1760092000,10
3608392678318,5491593,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR Pro Force AXS,Van Rysel RCR Pro Force AXS,XL,Midnight Blue,6999.00,6649.05,EUR,fr-FR,GB-R1-U1,0,van-rysel-rcr-pro-force-pwr-blue-362495,https://cdn.shopify.com/s/files/1/1330/6287/files/VANRYSELRCRPROFORCEPWRAXSMIDNIGHTBLUEPE24-8892142-001---Expireson15-07-2033.jpg?v=1760092000,10
3608392678325,5501881,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR Pro Force AXS,Van Rysel RCR Pro Force AXS,S,Midnight Blue,6999.00,6649.05,EUR,fr-FR,GB-R1-U1,0,van-rysel-rcr-pro-force-pwr-blue-362495,https://cdn.shopify.com/s/files/1/1330/6287/files/VANRYSELRCRPROFORCEPWRAXSMIDNIGHTBLUEPE24-8892142-001---Expireson15-07-2033.jpg?v=1760092000,10
3608392678332,5503502,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR Pro Force AXS,Van Rysel RCR Pro Force AXS,M,Midnight Blue,6999.00,6649.05,EUR,fr-FR,GB-R1-U1,0,van-rysel-rcr-pro-force-pwr-blue-362495,https://cdn.shopify.com/s/files/1/1330/6287/files/VANRYSELRCRPROFORCEPWRAXSMIDNIGHTBLUEPE24-8892142-001---Expireson15-07-2033.jpg?v=1760092000,10
3583787460900,4494178,Simond,bag_pack,bag_pack.backpack,general,Backpack,Simond Travel 100 50L Backpack Pack,Simond 100 50L Pack Sac à dos Voyage,50 L,Black,79.99,75.99,EUR,fr-FR,GF-R1-U2,8,simond-travel-100-50l-backpack-pack-6561,https://cdn.shopify.com/s/files/1/1330/6287/files/FORCLAZ_SAC_A_DOS_TRAVEL_100_NOIR_-_8735043_-_001_---_Expires_on_04-06-2035.jpg?v=1749858825,11
3608439238710,4841008,Quechua,outdoor,outdoor.sleeping-bag,hike_camp,Sleeping bag,Quechua Arpenaz 68°F Sleeping Bag,Quechua Arpenaz 68°F Sac de couchage,One Size,Turquoise,20.00,19.0,EUR,fr-FR,GF-R3-U1,2,quechua-arpenaz-68-f-sleeping-bag-303115,https://cdn.shopify.com/s/files/1/1330/6287/files/8800273-product_image-p2455218.jpg?v=1715853839,7
3608391638061,5225492,Simond,outdoor,outdoor.sleeping-bag,general,Sleeping bag,Simond MT500 23°F Polyester Sleeping Bag,Simond MT500 23°F Polyester Sac de couchage,"M / 5'3""–5'6",Dark Sepia,95.00,90.25,EUR,fr-FR,GB-R1-U2,0,simond-us-backpacking-sleeping-bag-mt500-23-f-synthetic-346375,https://cdn.shopify.com/s/files/1/1330/6287/files/SIMONDSACDECOUCHAGEMT5005CNEWPE24-8799902-002---Expireson28-02-2034.jpg?v=1744654398,7
