ean,item_cd,brand,category,classification_key,department,product_type,name_en,name_local,size_us,color,price_usd,price_local,currency,locale,fixture,depth,handle,image,n_images
3583784914321,5285961,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM KIT Cadre,L,Smoked Black,3999.00,3799.05,EUR,fr-FR,GB-R1-U1,1,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3583784914338,5285962,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM KIT Cadre,XL,Smoked Black,3999.00,3799.05,EUR,fr-FR,GB-R1-U1,0,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3608393310316,5637065,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM KIT Cadre,S,Team Edition Legacy,3999.00,3799.05,EUR,fr-FR,GB-R1-U1,0,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3608393310323,5637067,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM KIT Cadre,M,Team Edition Legacy,3999.00,3799.05,EUR,fr-FR,GB-R1-U1,0,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3608393310330,5637068,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM KIT Cadre,L,Team Edition Legacy,3999.00,3799.05,EUR,fr-FR,GB-R1-U1,0,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3608393312709,5639104,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM KIT Cadre,XL,Team Edition Legacy,3999.00,3799.05,EUR,fr-FR,GB-R1-U1,0,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3608393312716,5639105,Van Rysel,outdoor,outdoor.road-bike,general,Road bike,Van Rysel RCR PRO TEAM FRAME KIT,Van Rysel RCR PRO TEAM KIT Cadre,XS,Team Edition Legacy,3999.00,3799.05,EUR,fr-FR,GB-R1-U1,0,van-rysel-rcr-pro-team-frame-kit-356409,https://cdn.shopify.com/s/files/1/1330/6287/files/VAN_RYSEL_USA_RCR_PRO_FRAME_KIT_RAW_CN_FR_-_8894079_-_000_---_Expires_on_11-12-2033_2.jpg?v=1760989675,19
3583788283607,2197072,Forclaz,accessories,accessories.headlamp,hike_camp,Headlamp,Forclaz ONNIGHT 100 Battery-Powered 80 Lumens Hiking Head Lamp,Forclaz ONNIGHT 100 Battery-Powered 80 Lumens Head Lamp de Randonnée,One Size,Black,10.00,9.5,EUR,fr-FR,GB-R5-U3,14,hiking-headlamp-80-lumens-onnight-100,https://cdn.shopify.com/s/files/1/1330/6287/files/8384991-product_image-p2573021.jpg?v=1712056147,8
3608449847056,2456175,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Women's BL100 Thermal Base Layer Top,Wedze BL100 Top Sous-vêtement technique Thermique Femme,XL,Black,12.99,12.34,EUR,fr-FR,GB-R2-U3,4,100-base-layer-ski-top-womens-302806,https://cdn.shopify.com/s/files/1/1330/6287/products/8510031-product_image-1691845.jpg?v=1693308330,11
3608449847070,2456176,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Women's BL100 Thermal Base Layer Top,Wedze BL100 Top Sous-vêtement technique Thermique Femme,XS,Black,12.99,12.34,EUR,fr-FR,GB-R2-U3,1,100-base-layer-ski-top-womens-302806,https://cdn.shopify.com/s/files/1/1330/6287/products/8510031-product_image-1691845.jpg?v=1693308330,11
3608449847100,2456170,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Women's BL100 Thermal Base Layer Top,Wedze BL100 Top Sous-vêtement technique Thermique Femme,2XL,Black,12.99,12.34,EUR,fr-FR,GB-R2-U3,2,100-base-layer-ski-top-womens-302806,https://cdn.shopify.com/s/files/1/1330/6287/products/8510031-product_image-1691845.jpg?v=1693308330,11
3608449847117,2456173,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Women's BL100 Thermal Base Layer Top,Wedze BL100 Top Sous-vêtement technique Thermique Femme,M,Black,12.99,12.34,EUR,fr-FR,GB-R2-U3,6,100-base-layer-ski-top-womens-302806,https://cdn.shopify.com/s/files/1/1330/6287/products/8510031-product_image-1691845.jpg?v=1693308330,11
3608449847124,2456174,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Women's BL100 Thermal Base Layer Top,Wedze BL100 Top Sous-vêtement technique Thermique Femme,S,Black,12.99,12.34,EUR,fr-FR,GB-R2-U3,4,100-base-layer-ski-top-womens-302806,https://cdn.shopify.com/s/files/1/1330/6287/products/8510031-product_image-1691845.jpg?v=1693308330,11
3608449847131,2456172,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Women's BL100 Thermal Base Layer Top,Wedze BL100 Top Sous-vêtement technique Thermique Femme,L,Black,12.99,12.34,EUR,fr-FR,GB-R2-U3,6,100-base-layer-ski-top-womens-302806,https://cdn.shopify.com/s/files/1/1330/6287/products/8510031-product_image-1691845.jpg?v=1693308330,11
3608391190002,5034572,Kiprun,apparel,apparel.windbreaker,running,Windbreaker,Kiprun Men's Run 100 Windproof Running & Trail Jacket,Kiprun Run 100 Windproof Veste de Running Trail Homme,S,Smoked Black,25.00,23.75,EUR,fr-FR,GF-R4-U2,8,kalenji-mens-kiprun-run-100-windproof-running-trail-running-jacket-black-350661,https://cdn.shopify.com/s/files/1/1330/6287/files/8843362-product_image-p2709158.jpg?v=1741974183,6
3608391190019,5034573,Kiprun,apparel,apparel.windbreaker,running,Windbreaker,Kiprun Men's Run 100 Windproof Running & Trail Jacket,Kiprun Run 100 Windproof Veste de Running Trail Homme,M,Smoked Black,25.00,23.75,EUR,fr-FR,GF-R4-U2,12,kalenji-mens-kiprun-run-100-windproof-running-trail-running-jacket-black-350661,https://cdn.shopify.com/s/files/1/1330/6287/files/8843362-product_image-p2709158.jpg?v=1741974183,6
3608391190026,5034574,Kiprun,apparel,apparel.windbreaker,running,Windbreaker,Kiprun Men's Run 100 Windproof Running & Trail Jacket,Kiprun Run 100 Windproof Veste de Running Trail Homme,L,Smoked Black,25.00,23.75,EUR,fr-FR,GF-R4-U2,12,kalenji-mens-kiprun-run-100-windproof-running-trail-running-jacket-black-350661,https://cdn.shopify.com/s/files/1/1330/6287/files/8843362-product_image-p2709158.jpg?v=1741974183,6
3608391190033,5034575,Kiprun,apparel,apparel.windbreaker,running,Windbreaker,Kiprun Men's Run 100 Windproof Running & Trail Jacket,Kiprun Run 100 Windproof Veste de Running Trail Homme,XL,Smoked Black,25.00,23.75,EUR,fr-FR,GF-R4-U2,8,kalenji-mens-kiprun-run-100-windproof-running-trail-running-jacket-black-350661,https://cdn.shopify.com/s/files/1/1330/6287/files/8843362-product_image-p2709158.jpg?v=1741974183,6
3608391190040,5034576,Kiprun,apparel,apparel.windbreaker,running,Windbreaker,Kiprun Men's Run 100 Windproof Running & Trail Jacket,Kiprun Run 100 Windproof Veste de Running Trail Homme,2XL,Smoked Black,25.00,23.75,EUR,fr-FR,GF-R4-U2,5,kalenji-mens-kiprun-run-100-windproof-running-trail-running-jacket-black-350661,https://cdn.shopify.com/s/files/1/1330/6287/files/8843362-product_image-p2709158.jpg?v=1741974183,6
3583787196588,4777408,Forclaz,bag_pack,bag_pack.backpack,hike_camp,Backpack,Forclaz Travel 500 Organizer 40 L Backpack,Forclaz 500 Organizer 40 Sac à dos Voyage,40 L,Khaki Brown,99.99,94.99,EUR,fr-FR,GF-R5-U1,2,forclaz-travel-500-organizer-40-l-backpack-338564,https://cdn.shopify.com/s/files/1/1330/6287/files/8735937-product_image-p24798841.jpg?v=1756241885,43
3583787257104,4777409,Forclaz,bag_pack,bag_pack.backpack,hike_camp,Backpack,Forclaz Travel 500 Organizer 40 L Backpack,Forclaz 500 Organizer 40 Sac à dos Voyage,40 L,Dark Sepia,99.99,94.99,EUR,fr-FR,GF-R5-U1,2,forclaz-travel-500-organizer-40-l-backpack-338564,https://cdn.shopify.com/s/files/1/1330/6287/files/8735937-product_image-p24798841.jpg?v=1756241885,43
3583787275139,4504051,Forclaz,bag_pack,bag_pack.backpack,hike_camp,Backpack,Forclaz Travel 500 Organizer 40 L Backpack,Forclaz 500 Organizer 40 Sac à dos Voyage,40 L,Black,99.99,94.99,EUR,fr-FR,GF-R5-U1,2,forclaz-travel-500-organizer-40-l-backpack-338564,https://cdn.shopify.com/s/files/1/1330/6287/files/8735937-product_image-p24798841.jpg?v=1756241885,43
3583787208861,4697726,Quechua,apparel,apparel.rain-poncho,hike_camp,Rain Poncho,Quechua Kids’ MH100 Hiking Rain Poncho – Ages 7–15,Quechua MH100 Ages 7–15 Poncho de pluie de Randonnée Enfant,One Size,Cedar,10.00,9.5,EUR,fr-FR,GB-R5-U3,37,forclaz-kids-hiking-rain-poncho-10-l-126-to-156-cm-blue-green-343382,https://cdn.shopify.com/s/files/1/1330/6287/files/8771413-product_image-p2407057.jpg?v=1745012703,5
3608390896806,4894439,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Kids' BL500 Thermal Ski Base Layer Top,Wedze BL500 Top Sous-vêtement technique Thermique de Ski Enfant,4 Years,Smoked Black,16.99,16.14,EUR,fr-FR,GF-R2-U1,3,wedze-kids-ski-thermal-base-layer-bl-500-top-black-347952-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8808978-product_image-p2701298.jpg?v=1755553650,10
3608390896813,4894440,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Kids' BL500 Thermal Ski Base Layer Top,Wedze BL500 Top Sous-vêtement technique Thermique de Ski Enfant,6 Years,Smoked Black,16.99,16.14,EUR,fr-FR,GF-R2-U1,7,wedze-kids-ski-thermal-base-layer-bl-500-top-black-347952-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8808978-product_image-p2701298.jpg?v=1755553650,10
3608390896820,4894441,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Kids' BL500 Thermal Ski Base Layer Top,Wedze BL500 Top Sous-vêtement technique Thermique de Ski Enfant,8 Years,Smoked Black,16.99,16.14,EUR,fr-FR,GF-R2-U1,10,wedze-kids-ski-thermal-base-layer-bl-500-top-black-347952-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8808978-product_image-p2701298.jpg?v=1755553650,10
3608390896837,4894442,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Kids' BL500 Thermal Ski Base Layer Top,Wedze BL500 Top Sous-vêtement technique Thermique de Ski Enfant,10 Years,Smoked Black,16.99,16.14,EUR,fr-FR,GF-R2-U1,9,wedze-kids-ski-thermal-base-layer-bl-500-top-black-347952-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8808978-product_image-p2701298.jpg?v=1755553650,10
3608390896844,4894443,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Kids' BL500 Thermal Ski Base Layer Top,Wedze BL500 Top Sous-vêtement technique Thermique de Ski Enfant,12 Years,Smoked Black,16.99,16.14,EUR,fr-FR,GF-R2-U1,7,wedze-kids-ski-thermal-base-layer-bl-500-top-black-347952-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8808978-product_image-p2701298.jpg?v=1755553650,10
3608390896851,4894444,Wedze,apparel,apparel.base-layer,snow,Base layer,Wedze Kids' BL500 Thermal Ski Base Layer Top,Wedze BL500 Top Sous-vêtement technique Thermique de Ski Enfant,14 Years,Smoked Black,16.99,16.14,EUR,fr-FR,GF-R2-U1,3,wedze-kids-ski-thermal-base-layer-bl-500-top-black-347952-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8808978-product_image-p2701298.jpg?v=1755553650,10
3583787247679,4776658,Simond,apparel,apparel.zip-off-pants,climb,Zip-Off Pants,Simond Women's MT500 2-in-1 Modular Hiking Pants,Simond MT500 2-in-1 Modular Pantalon de Randonnée Femme,W30 L31,Navy Blue,79.99,75.99,EUR,fr-FR,GB-R3-U3,6,simond-womens-mt500-2-in-1-modular-hiking-pants-341410,https://cdn.shopify.com/s/files/1/1330/6287/files/8787779-product_image-p2599132_379134ca-86c4-4a7a-a916-afa3d0dd7ec8.jpg?v=1748667363,13
3583787247686,4776660,Simond,apparel,apparel.zip-off-pants,climb,Zip-Off Pants,Simond Women's MT500 2-in-1 Modular Hiking Pants,Simond MT500 2-in-1 Modular Pantalon de Randonnée Femme,W32 L31,Navy Blue,79.99,75.99,EUR,fr-FR,GB-R3-U3,6,simond-womens-mt500-2-in-1-modular-hiking-pants-341410,https://cdn.shopify.com/s/files/1/1330/6287/files/8787779-product_image-p2599132_379134ca-86c4-4a7a-a916-afa3d0dd7ec8.jpg?v=1748667363,13
3583787247693,4776654,Simond,apparel,apparel.zip-off-pants,climb,Zip-Off Pants,Simond Women's MT500 2-in-1 Modular Hiking Pants,Simond MT500 2-in-1 Modular Pantalon de Randonnée Femme,W27 L30,Navy Blue,79.99,75.99,EUR,fr-FR,GB-R3-U3,2,simond-womens-mt500-2-in-1-modular-hiking-pants-341410,https://cdn.shopify.com/s/files/1/1330/6287/files/8787779-product_image-p2599132_379134ca-86c4-4a7a-a916-afa3d0dd7ec8.jpg?v=1748667363,13
3583787247709,4776656,Simond,apparel,apparel.zip-off-pants,climb,Zip-Off Pants,Simond Women's MT500 2-in-1 Modular Hiking Pants,Simond MT500 2-in-1 Modular Pantalon de Randonnée Femme,W28 L31,Navy Blue,79.99,75.99,EUR,fr-FR,GB-R3-U3,3,simond-womens-mt500-2-in-1-modular-hiking-pants-341410,https://cdn.shopify.com/s/files/1/1330/6287/files/8787779-product_image-p2599132_379134ca-86c4-4a7a-a916-afa3d0dd7ec8.jpg?v=1748667363,13
3583787247723,4776662,Simond,apparel,apparel.zip-off-pants,climb,Zip-Off Pants,Simond Women's MT500 2-in-1 Modular Hiking Pants,Simond MT500 2-in-1 Modular Pantalon de Randonnée Femme,W34 L31,Navy Blue,79.99,75.99,EUR,fr-FR,GB-R3-U3,4,simond-womens-mt500-2-in-1-modular-hiking-pants-341410,https://cdn.shopify.com/s/files/1/1330/6287/files/8787779-product_image-p2599132_379134ca-86c4-4a7a-a916-afa3d0dd7ec8.jpg?v=1748667363,13
3583787247730,4776664,Simond,apparel,apparel.zip-off-pants,climb,Zip-Off Pants,Simond Women's MT500 2-in-1 Modular Hiking Pants,Simond MT500 2-in-1 Modular Pantalon de Randonnée Femme,W36 L31,Navy Blue,79.99,75.99,EUR,fr-FR,GB-R3-U3,2,simond-womens-mt500-2-in-1-modular-hiking-pants-341410,https://cdn.shopify.com/s/files/1/1330/6287/files/8787779-product_image-p2599132_379134ca-86c4-4a7a-a916-afa3d0dd7ec8.jpg?v=1748667363,13
3608393003782,5395754,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,S,Sand,60.00,57.0,EUR,fr-FR,GF-R5-U1,3,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003799,5395755,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,M,Sand,60.00,57.0,EUR,fr-FR,GF-R5-U1,4,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003805,5395756,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,L,Sand,60.00,57.0,EUR,fr-FR,GF-R5-U1,3,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003812,5395757,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,XL,Sand,60.00,57.0,EUR,fr-FR,GF-R5-U1,2,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003829,5395758,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,2XL,Sand,60.00,57.0,EUR,fr-FR,GF-R5-U1,2,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003836,5395759,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,3XL,Sand,60.00,57.0,EUR,fr-FR,GF-R5-U1,0,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003928,5395763,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,S,Dark Green Gray,89.99,85.49,EUR,fr-FR,GF-R5-U1,2,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003935,5395764,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,M,Dark Green Gray,89.99,85.49,EUR,fr-FR,GF-R5-U1,4,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003942,5395765,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,L,Dark Green Gray,89.99,85.49,EUR,fr-FR,GF-R5-U1,4,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003959,5395766,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,XL,Dark Green Gray,89.99,85.49,EUR,fr-FR,GF-R5-U1,3,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003966,5395767,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,2XL,Dark Green Gray,89.99,85.49,EUR,fr-FR,GF-R5-U1,1,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003973,5395768,Quechua,apparel,apparel.fleece,hike_camp,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua MH500 Full-Zip Polaire de Randonnée Homme,3XL,Dark Green Gray,89.99,85.49,EUR,fr-FR,GF-R5-U1,1,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3583784098113,4289568,Simond,apparel,apparel.long-sleeved-t-shirt,climb,Long-sleeved t-shirt,Simond Men's Alpinism Seamless Wool Long-Sleeve Shirt,Simond Alpinism Haut Manches longues Sans couture Laine Homme,2XL,Carbon Gray,40.00,38.0,EUR,fr-FR,GF-R3-U1,4,simond-mens-alpinism-seamless-wool-long-sleeve-shirt-313061,https://cdn.shopify.com/s/files/1/1330/6287/files/8644279-product_image-p2710416.jpg?v=1742382208,9
3583787591611,4289569,Simond,apparel,apparel.long-sleeved-t-shirt,climb,Long-sleeved t-shirt,Simond Men's Alpinism Seamless Wool Long-Sleeve Shirt,Simond Alpinism Haut Manches longues Sans couture Laine Homme,L,Carbon Gray,40.00,38.0,EUR,fr-FR,GF-R3-U1,9,simond-mens-alpinism-seamless-wool-long-sleeve-shirt-313061,https://cdn.shopify.com/s/files/1/1330/6287/files/8644279-product_image-p2710416.jpg?v=1742382208,9
3583787591628,4289570,Simond,apparel,apparel.long-sleeved-t-shirt,climb,Long-sleeved t-shirt,Simond Men's Alpinism Seamless Wool Long-Sleeve Shirt,Simond Alpinism Haut Manches longues Sans couture Laine Homme,M,Carbon Gray,40.00,38.0,EUR,fr-FR,GF-R3-U1,10,simond-mens-alpinism-seamless-wool-long-sleeve-shirt-313061,https://cdn.shopify.com/s/files/1/1330/6287/files/8644279-product_image-p2710416.jpg?v=1742382208,9
3583787591635,4289571,Simond,apparel,apparel.long-sleeved-t-shirt,climb,Long-sleeved t-shirt,Simond Men's Alpinism Seamless Wool Long-Sleeve Shirt,Simond Alpinism Haut Manches longues Sans couture Laine Homme,S,Carbon Gray,40.00,38.0,EUR,fr-FR,GF-R3-U1,6,simond-mens-alpinism-seamless-wool-long-sleeve-shirt-313061,https://cdn.shopify.com/s/files/1/1330/6287/files/8644279-product_image-p2710416.jpg?v=1742382208,9
3583787591642,4289572,Simond,apparel,apparel.long-sleeved-t-shirt,climb,Long-sleeved t-shirt,Simond Men's Alpinism Seamless Wool Long-Sleeve Shirt,Simond Alpinism Haut Manches longues Sans couture Laine Homme,XL,Carbon Gray,40.00,38.0,EUR,fr-FR,GF-R3-U1,7,simond-mens-alpinism-seamless-wool-long-sleeve-shirt-313061,https://cdn.shopify.com/s/files/1/1330/6287/files/8644279-product_image-p2710416.jpg?v=1742382208,9
3583784007450,2686362,Wedze,apparel,apparel.ski-pants,snow,Ski pants,Wedze Men's 500 Warm Waterproof Snow Pants,Wedze 500 Pantalon Imperméable Neige Chaud Homme,XS,Smoked Black,119.00,113.05,EUR,fr-FR,GF-R2-U2,3,wedze-mens-warm-ski-pants-regular-500-black-141936-fw25,https://cdn.shopify.com/s/files/1/1330/6287/products/8545714-product_image-1691901.jpg?v=1693307856,8
3608392695988,2686357,Wedze,apparel,apparel.ski-pants,snow,Ski pants,Wedze Men's 500 Warm Waterproof Snow Pants,Wedze 500 Pantalon Imperméable Neige Chaud Homme,3XL,Smoked Black,119.00,113.05,EUR,fr-FR,GF-R2-U2,2,wedze-mens-warm-ski-pants-regular-500-black-141936-fw25,https://cdn.shopify.com/s/files/1/1330/6287/products/8545714-product_image-1691901.jpg?v=1693307856,8
3608449843270,2686355,Wedze,apparel,apparel.ski-pants,snow,Ski pants,Wedze Men's 500 Warm Waterproof Snow Pants,Wedze 500 Pantalon Imperméable Neige Chaud Homme,2XL,Smoked Black,119.00,113.05,EUR,fr-FR,GF-R2-U2,4,wedze-mens-warm-ski-pants-regular-500-black-141936-fw25,https://cdn.shopify.com/s/files/1/1330/6287/products/8545714-product_image-1691901.jpg?v=1693307856,8
3608449843331,2686359,Wedze,apparel,apparel.ski-pants,snow,Ski pants,Wedze Men's 500 Warm Waterproof Snow Pants,Wedze 500 Pantalon Imperméable Neige Chaud Homme,M,Smoked Black,119.00,113.05,EUR,fr-FR,GF-R2-U2,10,wedze-mens-warm-ski-pants-regular-500-black-141936-fw25,https://cdn.shopify.com/s/files/1/1330/6287/products/8545714-product_image-1691901.jpg?v=1693307856,8
3608449843355,2686360,Wedze,apparel,apparel.ski-pants,snow,Ski pants,Wedze Men's 500 Warm Waterproof Snow Pants,Wedze 500 Pantalon Imperméable Neige Chaud Homme,S,Smoked Black,119.00,113.05,EUR,fr-FR,GF-R2-U2,6,wedze-mens-warm-ski-pants-regular-500-black-141936-fw25,https://cdn.shopify.com/s/files/1/1330/6287/products/8545714-product_image-1691901.jpg?v=1693307856,8
3608449843362,2686361,Wedze,apparel,apparel.ski-pants,snow,Ski pants,Wedze Men's 500 Warm Waterproof Snow Pants,Wedze 500 Pantalon Imperméable Neige Chaud Homme,XL,Smoked Black,119.00,113.05,EUR,fr-FR,GF-R2-U2,7,wedze-mens-warm-ski-pants-regular-500-black-141936-fw25,https://cdn.shopify.com/s/files/1/1330/6287/products/8545714-product_image-1691901.jpg?v=1693307856,8
3608449843485,2686358,Wedze,apparel,apparel.ski-pants,snow,Ski pants,Wedze Men's 500 Warm Waterproof Snow Pants,Wedze 500 Pantalon Imperméable Neige Chaud Homme,L,Smoked Black,119.00,113.05,EUR,fr-FR,GF-R2-U2,9,wedze-mens-warm-ski-pants-regular-500-black-141936-fw25,https://cdn.shopify.com/s/files/1/1330/6287/products/8545714-product_image-1691901.jpg?v=1693307856,8
3583788154761,2575584,Simond,bag_pack,bag_pack.backpack,climb,Backpack,Simond Alpinism 22 L Mountaineering Backpack,Simond Alpinism 22 Mountaineering Sac à dos,One Size,Smoked Black,59.99,56.99,EUR,fr-FR,GF-R3-U3,12,alpinism-22-l-mountaineering-backpack-178271,https://cdn.shopify.com/s/files/1/1330/6287/files/8495212-product_image-p1548897.jpg?v=1745013766,12
3608390280964,4899397,Kiprun,accessories,accessories.socks,running,Socks,Kiprun Run 500 Thin No-Show Socks 2-Pack,Kiprun Run 500 Thin No-Show 2-Pack Chaussettes,W5-7.5 / M3.5-6,Snowy White,9.99,9.49,EUR,fr-FR,GB-R4-U3,2,kiprun-pack-of-2-pairs-of-run-500-thin-invisible-running-socks-348089,https://cdn.shopify.com/s/files/1/1330/6287/files/8810966-product_image-p2590592.jpg?v=1742382309,15
