epc,ean,item_cd,category,fixture
30396061C05BF600000AC26A,3608390941681,5133989,apparel,GB-R2-U6
30396061C05BF6000081E2B1,3608390941681,5133989,apparel,GB-R2-U6
30396061C05BF600001B0020,3608390941681,5133989,apparel,GB-R2-U6
30396061C05BF600002AC773,3608390941681,5133989,apparel,GB-R2-U6
30396061C05BF600001E3D0B,3608390941681,5133989,apparel,GB-R2-U6
30396061C05BF60000349819,3608390941681,5133989,apparel,GB-R2-U6
30396061C05BF600005C983E,3608390941681,5133989,apparel,GB-R2-U6
30396061C05BF60000283730,3608390941681,5133989,apparel,GB-R2-U6
30396061C05BF600004ACC7A,3608390941681,5133989,apparel,GB-R2-U6
30396061C05BF60000710B39,3608390941681,5133989,apparel,GB-R2-U6
30396061C05BF60000818658,3608390941681,5133989,apparel,GB-R2-U6
30396061C05BF600007F9A75,3608390941681,5133989,apparel,GB-R2-U6
30396062C3B0694000196F40,3608439670770,364794,apparel,GB-R2-U7
30396062C3B06940002783D4,3608439670770,364794,apparel,GB-R2-U7
30396062C3B06940005D21C4,3608439670770,364794,apparel,GB-R2-U7
30396062C3B069400055ACBE,3608439670770,364794,apparel,GB-R2-U7
30396062C3B06940002348F6,3608439670770,364794,apparel,GB-R2-U7
30396062C3B06940001F7FC0,3608439670770,364794,apparel,GB-R2-U7
30396062C3B069400033B2FD,3608439670770,364794,apparel,GB-R2-U7
30396062C3B0694000706D51,3608439670770,364794,apparel,GB-R2-U7
30396062C3B06940006A727C,3608439670770,364794,apparel,GB-R2-U7
30396062C3B069400001B3A1,3608439670770,364794,apparel,GB-R2-U7
30396062C3B06940003ED0F0,3608439670770,364794,apparel,GB-R2-U7
30396062C3B06940007945E8,3608439670770,364794,apparel,GB-R2-U7
30396062C3B06940005764A8,3608439670770,364794,apparel,GB-R2-U7
30396062C3B0694000496CE5,3608439670770,364794,apparel,GB-R2-U7
30396062C3B0694000814D13,3608439670770,364794,apparel,GB-R2-U7
30396062C3B06940002BDBB8,3608439670770,364794,apparel,GB-R2-U7
30396062C3B069400015D5CA,3608439670770,364794,apparel,GB-R2-U7
30396062C3B0694000441D81,3608439670770,364794,apparel,GB-R2-U7
30396062C3B06940005F5BE5,3608439670770,364794,apparel,GB-R2-U7
30396062C3B06980006A41E9,3608439670787,364796,apparel,GB-R3-U1
30396062C3B06980005C5708,3608439670787,364796,apparel,GB-R3-U1
30396062C3B06980003ED9CD,3608439670787,364796,apparel,GB-R3-U1
30396062C3B069800026D3E6,3608439670787,364796,apparel,GB-R3-U1
30396062C3B0698000879B11,3608439670787,364796,apparel,GB-R3-U1
30396062C3B06980006BF9E4,3608439670787,364796,apparel,GB-R3-U1
30396062C3B06980003A6E0A,3608439670787,364796,apparel,GB-R3-U1
30396062C3B0698000235780,3608439670787,364796,apparel,GB-R3-U1
30396062C3B06980006DCB3D,3608439670787,364796,apparel,GB-R3-U1
30396062C3B069800069D91B,3608439670787,364796,apparel,GB-R3-U1
30396062C3B069800068CC66,3608439670787,364796,apparel,GB-R3-U1
30396062C3B06980007574BF,3608439670787,364796,apparel,GB-R3-U1
30396062C3B06980008426A8,3608439670787,364796,apparel,GB-R3-U1
30396062C3B06980005CA126,3608439670787,364796,apparel,GB-R3-U1
30396062C3B069800007A273,3608439670787,364796,apparel,GB-R3-U1
30396062C3B06980007150BE,3608439670787,364796,apparel,GB-R3-U1
30396062C3B06980002548EB,3608439670787,364796,apparel,GB-R3-U1
30396062C3B0698000028FE7,3608439670787,364796,apparel,GB-R3-U1
30396062C3B06980008474DE,3608439670787,364796,apparel,GB-R3-U1
30396062C3B068C00015B7EE,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C000569EF9,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C000509AF0,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C00066D67F,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C0002A1516,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C0006F2344,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C0000FC04B,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C00064B101,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C0000982E1,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C00026A8B3,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C000931A17,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C0000ED087,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C000851419,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C0004BB880,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C0006B5B7F,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C00066ED90,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C0008DBD51,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C0004DEC05,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C00050523C,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C000581E9A,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C0000209C9,3608439670756,364803,apparel,GB-R3-U2
30396062C3B068C00047A39D,3608439670756,364803,apparel,GB-R3-U2
30396062C3B0690000259CA4,3608439670763,364806,apparel,GB-R3-U3
30396062C3B0690000676C64,3608439670763,364806,apparel,GB-R3-U3
30396062C3B0690000723D5A,3608439670763,364806,apparel,GB-R3-U3
30396062C3B069000034878A,3608439670763,364806,apparel,GB-R3-U3
30396062C3B06900008B635C,3608439670763,364806,apparel,GB-R3-U3
30396062C3B069000071343E,3608439670763,364806,apparel,GB-R3-U3
30396062C3B0690000586640,3608439670763,364806,apparel,GB-R3-U3
30396062C3B0690000679197,3608439670763,364806,apparel,GB-R3-U3
30396062C3B06900003285E1,3608439670763,364806,apparel,GB-R3-U3
30396062C3B06900004D3511,3608439670763,364806,apparel,GB-R3-U3
30396062C3B0690000159757,3608439670763,364806,apparel,GB-R3-U3
30396062C3B0690000097AC8,3608439670763,364806,apparel,GB-R3-U3
30396062C3B0690000899925,3608439670763,364806,apparel,GB-R3-U3
30396062C3B069000055A53C,3608439670763,364806,apparel,GB-R3-U3
30396062C3B069000063DA85,3608439670763,364806,apparel,GB-R3-U3
30396062C3B06900002045CF,3608439670763,364806,apparel,GB-R3-U3
30396062C3B0690000854168,3608439670763,364806,apparel,GB-R3-U3
30396062C3B06900008A7522,3608439670763,364806,apparel,GB-R3-U3
30396062C3B069000048B367,3608439670763,364806,apparel,GB-R3-U3
30396062C3B069000036BB36,3608439670763,364806,apparel,GB-R3-U3
30396062C3B069000017C6ED,3608439670763,364806,apparel,GB-R3-U3
30396062C3B06840004FF3AE,3608439670732,364808,apparel,GB-R3-U4
30396062C3B0684000857A2C,3608439670732,364808,apparel,GB-R3-U4
30396062C3B0684000573C9A,3608439670732,364808,apparel,GB-R3-U4
30396062C3B068400028FB75,3608439670732,364808,apparel,GB-R3-U4
30396062C3B06840000602DF,3608439670732,364808,apparel,GB-R3-U4
30396062C3B06840000727C9,3608439670732,364808,apparel,GB-R3-U4
30396062C3B06840008A3CEE,3608439670732,364808,apparel,GB-R3-U4
30396062C3B068400097B238,3608439670732,364808,apparel,GB-R3-U4
30396062C3B0684000423D6D,3608439670732,364808,apparel,GB-R3-U4
30396062C3B06840003DCC59,3608439670732,364808,apparel,GB-R3-U4
30396062C3B06840004DD30E,3608439670732,364808,apparel,GB-R3-U4
30396062C3B06840006C3CFA,3608439670732,364808,apparel,GB-R3-U4
30396062C3B0684000815D94,3608439670732,364808,apparel,GB-R3-U4
30396062C3B06840001C49D3,3608439670732,364808,apparel,GB-R3-U4
30396062C3B06840000F5C82,3608439670732,364808,apparel,GB-R3-U4
30396062C3B06840005F7F73,3608439670732,364808,apparel,GB-R3-U4
30396062C3B068800081EF62,3608439670749,364818,apparel,GB-R3-U5
30396062C3B06880005AC2AB,3608439670749,364818,apparel,GB-R3-U5
30396062C3B06880001FB61D,3608439670749,364818,apparel,GB-R3-U5
30396062C3B06880000C3C20,3608439670749,364818,apparel,GB-R3-U5
30396062C3B06880001FF382,3608439670749,364818,apparel,GB-R3-U5
30396062C3B068800072E453,3608439670749,364818,apparel,GB-R3-U5
30396062C3B06880004C4B15,3608439670749,364818,apparel,GB-R3-U5
30396062C3B0688000928F06,3608439670749,364818,apparel,GB-R3-U5
30396062C3B0688000015992,3608439670749,364818,apparel,GB-R3-U5
30396062C3B068800074055B,3608439670749,364818,apparel,GB-R3-U5
30396062C3B068800056CB51,3608439670749,364818,apparel,GB-R3-U5
30396062C3B06880003C74C7,3608439670749,364818,apparel,GB-R3-U5
30396062C3B068800094E73D,3608439670749,364818,apparel,GB-R3-U5
30395DFA82B5F88000888982,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F880009879CC,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F880003BE0B4,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F8800059B399,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F880004C9C62,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F8800048DB39,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F8800092A4AE,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F8800023D913,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F8800060B29B,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F88000850CC7,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F880003F68CD,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F880001AF40E,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F8800053F1AF,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F88000843A17,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F88000951A0B,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F88000314F35,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F880005C7FEF,3583787106266,4974154,apparel,GB-R3-U6
30395DFA82B5F8400025886B,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F840006CFE10,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F84000698035,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F8400014FE65,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F8400017A182,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F840000FEFD4,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F840006CC948,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F84000214FBC,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F8400079EFA0,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F84000370004,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F84000723BB7,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F8400014007A,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F840005E8DF8,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F8400086BC97,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F84000671EC5,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F84000969AC4,3583787106259,4974155,apparel,GB-R3-U7
30395DFA82B5F7C00065145E,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C000438556,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C0009598D6,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C0007FB70D,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C0006C694D,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C00070ACFC,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C0007D5678,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C0006ABF54,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C00029B3F8,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C00024F7C7,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C000817F17,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C000208F1A,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C0007C1D6D,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C000753092,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C00021234B,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C000836407,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F7C0008779B2,3583787106235,4974157,apparel,GB-R4-U1
30395DFA82B5F800003673A5,3583787106242,4974156,apparel,GB-R4-U2
30395DFA82B5F80000749B1F,3583787106242,4974156,apparel,GB-R4-U2
30395DFA82B5F800007931BC,3583787106242,4974156,apparel,GB-R4-U2
30395DFA82B5F80000085CDD,3583787106242,4974156,apparel,GB-R4-U2
30395DFA82B5F80000282A8D,3583787106242,4974156,apparel,GB-R4-U2
30395DFA82B5F800008F2047,3583787106242,4974156,apparel,GB-R4-U2
30395DFA82B5F800005E9073,3583787106242,4974156,apparel,GB-R4-U2
30395DFA82B5F800001E6B5B,3583787106242,4974156,apparel,GB-R4-U2
30395DFA82B5F80000689F37,3583787106242,4974156,apparel,GB-R4-U2
30395DFA82B5F800001C42E5,3583787106242,4974156,apparel,GB-R4-U2
30395DFA82B5F800001EF502,3583787106242,4974156,apparel,GB-R4-U2
30396061C0FF7880004A2683,3608392616020,5485697,bag_pack,PE-07
30396061C0FF7880000A53D6,3608392616020,5485697,bag_pack,PE-07
30396061C0FF78800085D8A7,3608392616020,5485697,bag_pack,PE-07
30396061C0FF7880002742DE,3608392616020,5485697,bag_pack,PE-07
30396061C0FF7880001E2842,3608392616020,5485697,bag_pack,PE-07
30396061C0FF7880005F1C64,3608392616020,5485697,bag_pack,PE-07
30396061C0FF7880004E1371,3608392616020,5485697,bag_pack,PE-07
30396061C048F9C0004DA65B,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0004B4643,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0007C6985,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C000072D75,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0002496FE,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C00024672E,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C00096F585,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0006BFC2B,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0000C784D,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0004E2321,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C000489633,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C000373440,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0002EE20C,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0007D257C,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C000008C99,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0001F54C9,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0008C2F4F,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0005944F6,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C000114FD0,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0000B7437,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0006AEA1C,3608390747276,5065655,apparel,GB-R4-U3
30396061C048F9C0007B3248,3608390747276,5065655,apparel,GB-R4-U3
30396061C048FA000090D9D0,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA000073D2B7,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA0000567F7D,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA0000609B02,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA000079AC6B,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA00002203B7,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA0000237A1A,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA0000813C1C,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA00007603D1,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA000073327A,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA000072FA77,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA00002627A1,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA0000534547,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA000016E140,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA000068E14E,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA00006325BF,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA00003B9E25,3608390747283,5065656,apparel,GB-R4-U4
30396061C048FA400056CC78,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40008A8284,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40000BBEBF,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40007172A8,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40004705F5,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA400016ADCD,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40002A69A2,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA4000065D77,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA4000927228,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40004F1492,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40008FA482,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40001FB40E,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40008F35A7,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA400015D06E,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40003146C8,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40008AB98F,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA400093B0B6,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA40000D8D14,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA400091FF71,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA4000859590,3608390747290,5065657,apparel,GB-R4-U5
30396061C048FA4000308027,3608390747290,5065657,apparel,GB-R4-U5
30396061C0490E800080B0D7,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E800004CB13,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E80001ECEC8,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E8000882BD8,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E80002E0791,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E800004DF5B,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E80004667D9,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E800034B38A,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E80003ECF03,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E8000946179,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E800071BCED,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E800015AF64,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E8000889A3C,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E8000520BAE,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E800066E021,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E800096C599,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E80000B87F4,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E80007DD515,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490E800005F87C,3608390748105,5065658,apparel,GB-R4-U6
30396061C0490EC0002E39AD,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC0006A3D2E,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC000062C80,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC000872879,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC0005143E1,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC00061CF60,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC00041DA4F,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC000175153,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC0001D5D41,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC0001971D5,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC0008AB5F3,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC0002B102D,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC0004910B7,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490EC00024E355,3608390748112,5065659,apparel,GB-R4-U7
30396061C0490F000016F5CD,3608390748129,5065660,apparel,FR-01
30396061C0490F0000277F59,3608390748129,5065660,apparel,FR-01
30396061C0490F00004E8DF8,3608390748129,5065660,apparel,FR-01
30396061C0490F000068472C,3608390748129,5065660,apparel,FR-01
30396061C0490F00002B5402,3608390748129,5065660,apparel,FR-01
30396061C0490F00000F18E0,3608390748129,5065660,apparel,FR-01
30396061C0490F0000534A28,3608390748129,5065660,apparel,FR-01
30396061C0490F00002E77ED,3608390748129,5065660,apparel,FR-01
30396061C0490F000006F898,3608390748129,5065660,apparel,FR-01
30396061C0490F00000EFDE1,3608390748129,5065660,apparel,FR-01
30396061C0490F00004C4F3A,3608390748129,5065660,apparel,FR-01
30396061C0490F000063D6FE,3608390748129,5065660,apparel,FR-01
30396061C04763C000247C33,3608390731039,5056926,apparel,FR-02
30396061C04763C00069B2A9,3608390731039,5056926,apparel,FR-02
30396061C04763C0005303D7,3608390731039,5056926,apparel,FR-02
30396061C04763C000420BE3,3608390731039,5056926,apparel,FR-02
30396061C04763C000602589,3608390731039,5056926,apparel,FR-02
30396061C04763C0001EFB8D,3608390731039,5056926,apparel,FR-02
30396061C04763C0000D4BCA,3608390731039,5056926,apparel,FR-02
30396061C04763C00033DED7,3608390731039,5056926,apparel,FR-02
30396061C04763C0003D5BD6,3608390731039,5056926,apparel,FR-02
30396061C04763C0009609E8,3608390731039,5056926,apparel,FR-02
30396061C04763C0003C8E96,3608390731039,5056926,apparel,FR-02
30396061C0476400008125A8,3608390731046,5056927,apparel,FR-03
30396061C047640000629674,3608390731046,5056927,apparel,FR-03
30396061C0476400001D79E1,3608390731046,5056927,apparel,FR-03
30396061C04764000044F3EF,3608390731046,5056927,apparel,FR-03
30396061C0476400000F897B,3608390731046,5056927,apparel,FR-03
30396061C047640000518267,3608390731046,5056927,apparel,FR-03
30396061C047640000770294,3608390731046,5056927,apparel,FR-03
30396061C0476400008D9D3F,3608390731046,5056927,apparel,FR-03
30396061C047640000683A11,3608390731046,5056927,apparel,FR-03
30396061C04764000010C5C6,3608390731046,5056927,apparel,FR-03
30396061C0476400007BF692,3608390731046,5056927,apparel,FR-03
30396061C047640000076A51,3608390731046,5056927,apparel,FR-03
30396061C04764000068556B,3608390731046,5056927,apparel,FR-03
30396061C0476400003BDA52,3608390731046,5056927,apparel,FR-03
30396061C04764000004C85F,3608390731046,5056927,apparel,FR-03
30396061C04764000044EB8F,3608390731046,5056927,apparel,FR-03
30396061C047644000961351,3608390731053,5056928,apparel,FR-04
30396061C0476440001A006D,3608390731053,5056928,apparel,FR-04
30396061C0476440003F127A,3608390731053,5056928,apparel,FR-04
30396061C0476440008E0536,3608390731053,5056928,apparel,FR-04
30396061C047644000202959,3608390731053,5056928,apparel,FR-04
30396061C0476440004DFF03,3608390731053,5056928,apparel,FR-04
30396061C047644000917C73,3608390731053,5056928,apparel,FR-04
30396061C047644000682468,3608390731053,5056928,apparel,FR-04
30396061C047644000722FCC,3608390731053,5056928,apparel,FR-04
30396061C047644000157EEC,3608390731053,5056928,apparel,FR-04
30396061C04764400080203E,3608390731053,5056928,apparel,FR-04
30396061C0476440003419A8,3608390731053,5056928,apparel,FR-04
30396061C047644000247612,3608390731053,5056928,apparel,FR-04
30396061C0476440005F94D6,3608390731053,5056928,apparel,FR-04
30396061C0476440008A5E2A,3608390731053,5056928,apparel,FR-04
30396061C0476440002B124B,3608390731053,5056928,apparel,FR-04
30396061C0476440003EC6CF,3608390731053,5056928,apparel,FR-04
30396061C0476480006C7EF2,3608390731060,5056929,apparel,GF-R1-U1
30396061C0476480008E225D,3608390731060,5056929,apparel,GF-R1-U1
30396061C04764800073A945,3608390731060,5056929,apparel,GF-R1-U1
30396061C0476480000AB6CA,3608390731060,5056929,apparel,GF-R1-U1
30396061C047648000004582,3608390731060,5056929,apparel,GF-R1-U1
30396061C04764800076F757,3608390731060,5056929,apparel,GF-R1-U1
30396061C0476480004A1028,3608390731060,5056929,apparel,GF-R1-U1
30396061C0476480002ADD6E,3608390731060,5056929,apparel,GF-R1-U1
30396061C04764800000277C,3608390731060,5056929,apparel,GF-R1-U1
30396061C0476480000F6B89,3608390731060,5056929,apparel,GF-R1-U1
30396061C0476480007B7477,3608390731060,5056929,apparel,GF-R1-U1
30396061C04764800045FB16,3608390731060,5056929,apparel,GF-R1-U1
30396061C047648000403E2A,3608390731060,5056929,apparel,GF-R1-U1
30396061C0476480006155A5,3608390731060,5056929,apparel,GF-R1-U1
30396061C04764800059FA6E,3608390731060,5056929,apparel,GF-R1-U1
30396061C047648000367AF6,3608390731060,5056929,apparel,GF-R1-U1
30396061C04764800095D0E5,3608390731060,5056929,apparel,GF-R1-U1
30396061C04764C0004807EC,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C0000BA8CB,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C00029567C,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C00088BDFB,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C000902A05,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C00011EB2E,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C0004CFA8A,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C00016FB79,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C00065369B,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C0001F7F53,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C00023C406,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C0008E7951,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C000478E7C,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C0006E98FF,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C00035FE2E,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C000813FCE,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C000518045,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C00057BAD9,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C00042EC6E,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C00073E93D,3608390731077,5056930,apparel,GF-R1-U2
30396061C04764C00045E818,3608390731077,5056930,apparel,GF-R1-U2
30395DFA819EC40000525ACA,3583784247207,4530952,footwear,FB-01
30395DFA819EC400005778F5,3583784247207,4530952,footwear,FB-01
30395DFA819EC4000035EF5A,3583784247207,4530952,footwear,FB-01
30395DFA819EC4000075B950,3583784247207,4530952,footwear,FB-01
30395DFA819EC400005419AE,3583784247207,4530952,footwear,FB-01
30395DFA819EC40000041443,3583784247207,4530952,footwear,FB-01
30395DFA819EC40000223FC1,3583784247207,4530952,footwear,FB-01
30395DFA819EC40000008A17,3583784247207,4530952,footwear,FB-01
30395DFA819EC44000011C59,3583784247214,4530953,footwear,GA-01
30395DFA819EC440000277A6,3583784247214,4530953,footwear,GA-01
30395DFA819EC440002C70C3,3583784247214,4530953,footwear,GA-01
30395DFA819EC4400069C8F5,3583784247214,4530953,footwear,GA-01
30395DFA819EC440008E4C33,3583784247214,4530953,footwear,GA-01
30395DFA819EC440007D317B,3583784247214,4530953,footwear,GA-01
